,ID,Name,Formula,Formula weight,Charge,Compartment,KEGG,BiGG,ChEBI,VMH,Reactions
4294,MAM02519c,Na+,Na,22.98977,1,c,C01330,na1,CHEBI:29101,na1,"MAR05617, MAR05710, MAR05893, MAR05994, MAR05004, MAR01527, MAR04983, MAR05801, MAR05802, MAR05894, MAR11791, MAR10119, MAR05711, MAR05803, MAR05895, MAR01528, MAR10120, MAR05712, MAR05804, MAR05896, MAR01529, MAR05713, MAR05805, MAR05897, MAR05714, MAR05806, MAR05898, MAR05992, MAR05715, MAR05807, MAR05899, MAR11890, MAR05716, MAR05808, MAR05900, MAR05995, MAR05717, MAR05809, MAR05901, MAR05996, MAR05718, MAR05810, MAR05902, MAR11892, MAR10127, MAR05719, MAR05811, MAR05903, MAR05997, MAR05720, MAR05812, MAR05904, MAR05721, MAR05813, MAR05905, MAR05722, MAR05814, MAR05906, MAR05005, MAR05723, MAR05815, MAR05724, MAR05816, MAR05725, MAR05817, MAR06387, MAR05726, MAR05818, MAR05727, MAR05819, MAR09591, MAR11808, MAR05728, MAR05820, MAR09592, MAR05021, MAR05729, MAR05821, MAR09593, MAR05730, MAR05822, MAR09594, MAR05731, MAR05823, MAR09595, MAR05732, MAR05824, MAR09596, MAR05733, MAR05825, MAR09597, MAR05734, MAR05826, MAR09598, MAR05735, MAR05827, MAR09599, MAR05736, MAR05828, MAR09600, MAR05737, MAR05829, MAR09601, MAR05738, MAR05830, MAR07630, MAR09602, MAR05038, MAR05739, MAR05831, MAR07631, MAR09603, MAR05039, MAR05740, MAR05832, MAR07632, MAR09604, MAR05040, MAR05741, MAR05833, MAR09605, MAR12471, MAR05041, MAR05742, MAR05834, MAR06275, MAR09606, MAR05743, MAR05835, MAR09607, MAR05744, MAR05836, MAR09608, MAR05745, MAR05837, MAR09610, MAR05746, MAR05838, MAR06351, MAR07639, MAR09609, MAR05747, MAR05839, MAR06352, MAR05748, MAR05840, MAR06353, MAR09612, MAR05749, MAR05841, MAR06354, MAR09613, MAR05750, MAR05842, MAR06355, MAR09614, MAR05751, MAR05843, MAR06356, MAR09615, MAR05752, MAR05844, MAR06357, MAR09616, MAR05753, MAR05845, MAR06358, MAR09617, MAR05754, MAR05846, MAR06359, MAR07667, MAR05755, MAR05847, MAR06360, MAR05756, MAR05848, MAR06361, MAR09620, MAR05757, MAR05849, MAR06362, MAR09621, MAR05758, MAR05850, MAR06363, MAR01636, MAR05759, MAR05851, MAR06364, MAR07695, MAR05760, MAR05852, MAR06365, MAR05761, MAR05853, MAR05762, MAR05854, MAR05129, MAR05763, MAR05855, MAR05764, MAR05856, MAR05765, MAR05857, MAR05766, MAR05858, MAR05767, MAR05859, MAR07699, MAR05768, MAR05860, MAR07700, MAR05769, MAR05861, MAR07734, MAR05770, MAR05862, MAR06375, MAR05587, MAR05771, MAR05863, MAR06377, MAR05588, MAR05772, MAR05864, MAR06379, MAR05589, MAR05773, MAR05865, MAR06380, MAR05590, MAR05774, MAR05866, MAR06381, MAR05591, MAR05775, MAR05867, MAR06382, MAR05592, MAR05776, MAR05868, MAR06383, MAR05593, MAR05777, MAR05869, MAR06057, MAR06242, MAR06384, MAR05594, MAR05778, MAR05870, MAR05595, MAR05779, MAR05871, MAR06244, MAR05596, MAR05780, MAR05872, MAR00094, MAR12163, MAR05308, MAR05597, MAR05781, MAR05873, MAR05305, MAR05598, MAR05782, MAR05874, MAR12144, MAR05307, MAR05599, MAR05783, MAR05875, MAR05314, MAR05600, MAR05784, MAR05876, MAR05311, MAR05601, MAR05785, MAR05877, MAR05313, MAR05602, MAR05786, MAR05878, MAR06524, MAR07904, MAR05318, MAR05603, MAR05787, MAR05879, MAR12149, MAR05315, MAR05604, MAR05788, MAR05880, MAR06526, MAR05316, MAR05605, MAR05789, MAR05881, MAR07946, MAR05317, MAR05606, MAR05790, MAR05882, MAR12152, MAR05319, MAR05607, MAR05791, MAR05883, MAR05320, MAR05608, MAR05792, MAR05884, MAR05333, MAR05609, MAR05793, MAR05885, MAR05322, MAR05610, MAR05794, MAR05886, MAR12156, MAR05324, MAR05611, MAR05795, MAR05887, MAR05326, MAR05612, MAR05796, MAR05888, MAR05328, MAR05613, MAR05797, MAR05889, MAR05330, MAR05614, MAR05798, MAR05890, MAR06989, MAR12160, MAR05615, MAR05799, MAR05891, MAR06733, MAR05335, MAR05616, MAR05800, MAR05892, MAR05429, MAR05618, MAR09060, MAR09898, MAR05430, MAR05709, MAR05453, MAR05619, MAR05452, MAR09170, MAR09900, MAR10379, MAR05432, MAR05620, MAR08660, MAR10384, MAR12166, MAR05621, MAR09902, MAR05435, MAR05622, MAR05436, MAR05623, MAR09904, MAR05437, MAR05624, MAR08677, MAR09459, MAR05438, MAR05625, MAR05439, MAR05626, MAR09907, MAR10385, MAR12264, MAR05627, MAR09908, MAR05454, MAR05628, MAR09909, MAR05629, MAR06860, MAR05630, MAR06865, MAR12268, MAR05631, MAR09912, MAR10006, MAR10390, MAR05632, MAR09913, MAR05633, MAR09914, MAR12271, MAR05634, MAR06864, MAR09915, MAR10008, MAR05447, MAR05635, MAR09916, MAR05448, MAR05636, MAR08732, MAR09917, MAR05450, MAR05637, MAR09918, MAR05451, MAR05638, MAR10011, MAR05639, MAR08735, MAR05455, MAR05640, MAR12186, MAR05457, MAR05641, MAR06896, MAR05642, MAR08076, MAR05643, MAR08077, MAR05644, MAR05645, MAR06887, MAR05646, MAR05647, MAR09928, MAR05648, MAR05649, MAR08853, MAR05650, MAR05651, MAR05652, MAR05653, MAR05654, MAR05655, MAR05656, MAR05657, MAR03951, MAR05658, MAR12296, MAR05659, MAR08872, MAR05660, MAR01444, MAR08972, MAR05661, MAR08876, MAR05662, MAR08877, MAR07102, MAR10118, MAR05663, MAR05664, MAR12302, MAR05665, MAR11450, MAR05666, MAR04721, MAR05667, MAR08884, MAR05668, MAR08889, MAR11453, MAR05669, MAR12307, MAR05670, MAR09957, MAR04691, MAR05671, MAR11456, MAR04910, MAR05672, MAR05673, MAR04845, MAR05674, MAR05675, MAR12867, MAR01855, MAR05676, MAR05677, MAR05678, MAR08911, MAR09959, MAR05679, MAR08912, MAR07179, MAR09961, MAR01862, MAR05680, MAR01863, MAR05681, MAR08917, MAR09869, MAR01864, MAR05682, MAR01865, MAR05683, MAR02388, MAR07593, MAR09871, MAR01866, MAR05684, MAR08924, MAR09872, MAR11375, MAR01867, MAR05685, MAR08925, MAR07194, MAR09873, MAR04912, MAR05686, MAR09874, MAR05687, MAR09875, MAR11378, MAR05688, MAR08429, MAR08930, MAR09876, MAR05689, MAR08515, MAR09973, MAR04932, MAR05690, MAR09005, MAR11381, MAR04933, MAR05691, MAR04934, MAR05692, MAR07595, MAR05693, MAR07657, MAR11384, MAR04938, MAR05694, MAR04939, MAR05695, MAR09883, MAR11571, MAR05696, MAR08938, MAR05697, MAR08939, MAR09979, MAR11573, MAR05698, MAR08940, MAR09886, MAR11389, MAR05699, MAR08941, MAR07753, MAR09888, MAR09981, MAR05700, MAR08942, MAR05701, MAR08943, MAR09983, MAR04956, MAR05702, MAR08944, MAR09891, MAR05703, MAR08629, MAR08945, MAR09892, MAR05704, MAR08946, MAR05705, MAR08947, MAR07811, MAR04975, MAR05706, MAR09895, MAR05707, MAR09896, MAR05708, MAR01525"
4295,MAM02519g,Na+,Na,22.98977,1,g,C01330,na1,CHEBI:29101,na1,MAR07695
4296,MAM02519x,Na+,Na,22.98977,1,x,C01330,na1,CHEBI:29101,na1,"MAR05453, MAR05452, MAR10385"
4297,MAM02519r,Na+,Na,22.98977,1,r,C01330,na1,CHEBI:29101,na1,"MAR05004, MAR06387"
4298,MAM02519e,Na+,Na,22.98977,1,e,C01330,na1,CHEBI:29101,na1,"MAR05617, MAR05710, MAR05893, MAR05994, MAR01527, MAR04983, MAR05801, MAR05802, MAR05894, MAR11791, MAR10119, MAR05711, MAR05803, MAR05895, MAR01528, MAR10120, MAR05712, MAR05804, MAR05896, MAR01529, MAR05713, MAR05805, MAR05897, MAR05714, MAR05806, MAR05898, MAR05992, MAR05715, MAR05807, MAR05899, MAR11890, MAR05716, MAR05808, MAR05900, MAR05995, MAR05717, MAR05809, MAR05901, MAR05996, MAR05718, MAR05810, MAR05902, MAR11892, MAR10127, MAR05719, MAR05811, MAR05903, MAR05997, MAR05720, MAR05812, MAR05904, MAR05721, MAR05813, MAR05905, MAR05722, MAR05814, MAR05906, MAR05005, MAR05723, MAR05815, MAR05724, MAR05816, MAR05725, MAR05817, MAR05726, MAR05818, MAR05727, MAR05819, MAR09591, MAR11808, MAR05728, MAR05820, MAR09592, MAR05021, MAR05729, MAR05821, MAR09593, MAR05730, MAR05822, MAR09594, MAR05731, MAR05823, MAR09595, MAR05732, MAR05824, MAR09596, MAR05733, MAR05825, MAR09597, MAR05734, MAR05826, MAR09598, MAR05735, MAR05827, MAR09599, MAR05736, MAR05828, MAR09600, MAR05737, MAR05829, MAR09601, MAR05738, MAR05830, MAR07630, MAR09602, MAR05038, MAR05739, MAR05831, MAR07631, MAR09603, MAR05039, MAR05740, MAR05832, MAR07632, MAR09604, MAR05040, MAR05741, MAR05833, MAR09605, MAR12471, MAR05041, MAR05742, MAR05834, MAR06275, MAR09606, MAR05743, MAR05835, MAR09607, MAR05744, MAR05836, MAR09608, MAR05745, MAR05837, MAR09610, MAR05746, MAR05838, MAR06351, MAR07639, MAR09609, MAR05747, MAR05839, MAR06352, MAR05748, MAR05840, MAR06353, MAR09612, MAR05749, MAR05841, MAR06354, MAR09613, MAR05750, MAR05842, MAR06355, MAR09614, MAR05751, MAR05843, MAR06356, MAR09615, MAR05752, MAR05844, MAR06357, MAR09616, MAR05753, MAR05845, MAR06358, MAR09617, MAR05754, MAR05846, MAR06359, MAR07667, MAR05755, MAR05847, MAR06360, MAR05756, MAR05848, MAR06361, MAR09620, MAR05757, MAR05849, MAR06362, MAR09621, MAR05758, MAR05850, MAR06363, MAR01636, MAR05759, MAR05851, MAR06364, MAR05760, MAR05852, MAR06365, MAR05761, MAR05853, MAR05762, MAR05854, MAR05129, MAR05763, MAR05855, MAR05764, MAR05856, MAR05765, MAR05857, MAR05766, MAR05858, MAR05767, MAR05859, MAR07699, MAR05768, MAR05860, MAR07700, MAR05769, MAR05861, MAR07734, MAR05770, MAR05862, MAR06375, MAR05587, MAR05771, MAR05863, MAR06377, MAR05588, MAR05772, MAR05864, MAR06379, MAR05589, MAR05773, MAR05865, MAR06380, MAR05590, MAR05774, MAR05866, MAR06381, MAR05591, MAR05775, MAR05867, MAR06382, MAR05592, MAR05776, MAR05868, MAR06383, MAR05593, MAR05777, MAR05869, MAR06057, MAR06242, MAR06384, MAR05594, MAR05778, MAR05870, MAR05595, MAR05779, MAR05871, MAR06244, MAR05596, MAR05780, MAR05872, MAR00094, MAR12163, MAR05308, MAR05597, MAR05781, MAR05873, MAR05305, MAR05598, MAR05782, MAR05874, MAR12144, MAR05307, MAR05599, MAR05783, MAR05875, MAR05314, MAR05600, MAR05784, MAR05876, MAR05311, MAR05601, MAR05785, MAR05877, MAR05313, MAR05602, MAR05786, MAR05878, MAR06524, MAR07904, MAR05318, MAR05603, MAR05787, MAR05879, MAR12149, MAR05315, MAR05604, MAR05788, MAR05880, MAR06526, MAR05316, MAR05605, MAR05789, MAR05881, MAR07946, MAR05317, MAR05606, MAR05790, MAR05882, MAR12152, MAR05319, MAR05607, MAR05791, MAR05883, MAR05320, MAR05608, MAR05792, MAR05884, MAR05333, MAR05609, MAR05793, MAR05885, MAR05322, MAR05610, MAR05794, MAR05886, MAR12156, MAR05324, MAR05611, MAR05795, MAR05887, MAR05326, MAR05612, MAR05796, MAR05888, MAR05328, MAR05613, MAR05797, MAR05889, MAR05330, MAR05614, MAR05798, MAR05890, MAR06989, MAR12160, MAR05615, MAR05799, MAR05891, MAR06733, MAR05335, MAR05616, MAR05800, MAR05892, MAR05429, MAR05618, MAR09060, MAR09898, MAR05430, MAR05709, MAR05619, MAR09170, MAR09900, MAR10379, MAR05432, MAR05620, MAR08660, MAR10384, MAR12166, MAR05621, MAR09902, MAR05435, MAR05622, MAR05436, MAR05623, MAR09904, MAR05437, MAR05624, MAR08677, MAR09459, MAR05438, MAR05625, MAR05439, MAR05626, MAR09907, MAR12264, MAR05627, MAR09908, MAR05454, MAR05628, MAR09909, MAR05629, MAR06860, MAR05630, MAR06865, MAR12268, MAR05631, MAR09912, MAR10006, MAR10390, MAR05632, MAR09913, MAR05633, MAR09914, MAR12271, MAR05634, MAR06864, MAR09915, MAR10008, MAR05447, MAR05635, MAR09916, MAR05448, MAR05636, MAR08732, MAR09917, MAR05450, MAR05637, MAR09918, MAR05451, MAR05638, MAR10011, MAR05639, MAR08735, MAR05455, MAR05640, MAR12186, MAR05457, MAR05641, MAR06896, MAR05642, MAR08076, MAR05643, MAR08077, MAR05644, MAR05645, MAR06887, MAR05646, MAR05647, MAR09928, MAR05648, MAR05649, MAR08853, MAR05650, MAR05651, MAR05652, MAR05653, MAR05654, MAR05655, MAR05656, MAR05657, MAR03951, MAR05658, MAR12296, MAR05659, MAR08872, MAR05660, MAR01444, MAR08972, MAR05661, MAR08876, MAR05662, MAR08877, MAR07102, MAR10118, MAR05663, MAR05664, MAR12302, MAR05665, MAR11450, MAR05666, MAR04721, MAR05667, MAR08884, MAR05668, MAR08889, MAR11453, MAR05669, MAR12307, MAR05670, MAR09957, MAR04691, MAR05671, MAR11456, MAR04910, MAR05672, MAR05673, MAR04845, MAR05674, MAR05675, MAR12867, MAR01855, MAR05676, MAR05677, MAR05678, MAR08911, MAR09959, MAR05679, MAR08912, MAR07179, MAR09961, MAR01862, MAR05680, MAR01863, MAR05681, MAR08917, MAR09869, MAR01864, MAR05682, MAR01865, MAR05683, MAR02388, MAR07593, MAR09871, MAR01866, MAR05684, MAR08924, MAR09872, MAR11375, MAR01867, MAR05685, MAR08925, MAR07194, MAR09873, MAR04912, MAR05686, MAR09874, MAR05687, MAR09875, MAR11378, MAR05688, MAR08429, MAR08930, MAR09876, MAR05689, MAR08515, MAR09973, MAR04932, MAR05690, MAR09005, MAR11381, MAR04933, MAR05691, MAR04934, MAR05692, MAR09077, MAR07595, MAR05693, MAR07657, MAR11384, MAR04938, MAR05694, MAR04939, MAR05695, MAR09883, MAR11571, MAR05696, MAR08938, MAR05697, MAR08939, MAR09979, MAR11573, MAR05698, MAR08940, MAR09886, MAR11389, MAR05699, MAR08941, MAR07753, MAR09888, MAR09981, MAR05700, MAR08942, MAR05701, MAR08943, MAR09983, MAR04956, MAR05702, MAR08944, MAR09891, MAR05703, MAR08629, MAR08945, MAR09892, MAR05704, MAR08946, MAR05705, MAR08947, MAR07811, MAR04975, MAR05706, MAR09895, MAR05707, MAR09896, MAR05708, MAR01525"
4299,MAM02520c,N-acetyl-5-methoxykynuramine,C12H16N2O3,236.26704,0,c,,,,CE5860,MAR04551
4300,MAM02521c,N-acetyl-beta-D-glucosaminylamine,C8H16N2O5,220.22304,0,c,C01239,,CHEBI:15947,M02521,"MAR09530, MAR09531"
4301,MAM02522c,N-acetyl-D-glucosaminyldiphosphodolichol,C108H177NO12P2,1743.508002,-2,c,C04500,naglc2p__L,G00001,naglc2p_L,"MAR07264, MAR07265"
4302,MAM02523c,N-acetyl-D-glucosaminylphosphatidylinositol,C19H29NO18PR2,,-1,c,C01288,acgpail_hs,CHEBI:12194,acgpail_hs,"MAR08380, MAR08379"
4303,MAM02523r,N-acetyl-D-glucosaminylphosphatidylinositol,C19H29NO18PR2,,-1,r,C01288,acgpail_hs,CHEBI:12194,acgpail_hs,"MAR07185, MAR07186"
4304,MAM02524c,N-acetyl-D-mannosamine,C8H15NO6,221.2078,0,c,C00645,acmana,CHEBI:17122,acmana,"MAR08373, MAR04527, MAR04528, MAR04526"
4305,MAM02524r,N-acetyl-D-mannosamine,C8H15NO6,221.2078,0,r,C00645,acmana,CHEBI:17122,acmana,"MAR05012, MAR04525"
4306,MAM02524e,N-acetyl-D-mannosamine,C8H15NO6,221.2078,0,e,C00645,acmana,CHEBI:17122,acmana,"MAR05012, MAR09689"
4307,MAM02525c,N-acetylgalactosamine,C8H15NO6,221.2078,0,c,C01074,acgal,CHEBI:28800,acgal,"MAR00807, MAR00811, MAR08366, MAR08370, MAR08193, MAR08367, MAR00821, MAR00828, MAR11322"
4308,MAM02525g,N-acetylgalactosamine,C8H15NO6,221.2078,0,g,C01074,acgal,CHEBI:28800,acgal,"MAR08193, MAR08194"
4309,MAM02525l,N-acetylgalactosamine,C8H15NO6,221.2078,0,l,C01074,acgal,CHEBI:28800,acgal,"MAR12061, MAR07532, MAR07563, MAR12062, MAR07515, MAR07527, MAR07516, MAR07528, MAR07559, MAR07507, MAR12064, MAR07548, MAR07566, MAR08370, MAR07543, MAR07549, MAR00836, MAR07503, MAR07561, MAR07531, MAR07544, MAR00808, MAR07504"
4310,MAM02526c,N-acetylgalactosamine-1-phosphate,C8H14NO9P,299.17182099999997,-2,c,,acgal1p,CHEBI:55404,acgal1p,"MAR08366, MAR08367, MAR08368"
4311,MAM02527c,N-acetylglucosamine,C8H15NO6,221.2078,0,c,C00140,acgam,CHEBI:506227,acgam,"MAR04524, MAR04527, MAR04960, MAR08375, MAR09548, MAR04962, MAR00472, MAR00471, MAR09485"
4312,MAM02527l,N-acetylglucosamine,C8H15NO6,221.2078,0,l,C00140,acgam,CHEBI:506227,acgam,"MAR07572, MAR07382, MAR07394, MAR04961, MAR07573, MAR07406, MAR07468, MAR07383, MAR07418, MAR07395, MAR07407, MAR07419, MAR07586, MAR07459, MAR07234, MAR07386, MAR07246, MAR07587, MAR07398, MAR07460, MAR07410, MAR07387, MAR07422, MAR07399, MAR07377, MAR07411, MAR07429, MAR07423, MAR07462, MAR04962, MAR07488, MAR03988, MAR07489, MAR07390, MAR07575, MAR07425, MAR07250, MAR07402, MAR07464, MAR07414, MAR07391, MAR07403, MAR07229, MAR07415, MAR07240, MAR07427, MAR07466, MAR07578"
4313,MAM02527r,N-acetylglucosamine,C8H15NO6,221.2078,0,r,C00140,acgam,CHEBI:506227,acgam,"MAR04960, MAR04961"
4314,MAM02527e,N-acetylglucosamine,C8H15NO6,221.2078,0,e,C00140,acgam,CHEBI:506227,acgam,"MAR09246, MAR08376"
4315,MAM02528c,N-acetylglucosamine-1-phosphate,C8H14NO9P,299.17182099999997,-2,c,C04256,acgam1p,CHEBI:7125,acgam1p,"MAR04631, MAR04158"
4316,MAM02529c,N-acetylglucosamine-6-phosphate,C8H14NO9P,299.17182099999997,-2,c,C00357,acgam6p,CHEBI:15784,acgam6p,"MAR04631, MAR04524, MAR04629, MAR04628"
4317,MAM02530c,N-acetyl-L-alanine,C5H8NO3,130.12192,-1,c,,,,CE1554,"MAR10159, MAR04199"
4318,MAM02530m,N-acetyl-L-alanine,C5H8NO3,130.12192,-1,m,,,,CE1554,MAR03794
4319,MAM02531c,N-acetyl-L-asparagine,C6H9N2O4,173.14666,-1,c,,,,CE1556,"MAR10160, MAR06969"
4320,MAM02531m,N-acetyl-L-asparagine,C6H9N2O4,173.14666,-1,m,,,,CE1556,MAR06968
4321,MAM02532c,N-acetyl-L-aspartate,C6H7NO5,173.12348,-2,c,C01042,Nacasp,CHEBI:21547,Nacasp,"MAR08628, MAR08627, MAR10390"
4322,MAM02532m,N-acetyl-L-aspartate,C6H7NO5,173.12348,-2,m,C01042,Nacasp,CHEBI:21547,Nacasp,"MAR08626, MAR08627"
4323,MAM02533m,N-acetyl-L-cystathionine,C9H15N2O5S,263.2908,-1,m,,,,CE5082,MAR03922
4324,MAM02534m,N-acetyl-L-cysteine,C5H8NO3S,162.18692,-1,m,,,,CE1310,"MAR11819, MAR05419"
4325,MAM02535m,N-acetyl-L-glutamate 5-semialdehyde,C7H10NO4,172.1586,-1,m,C01250,acg5sa,CHEBI:16319,acg5sa,MAR09557
4326,MAM02536m,N-acetyl-L-glutamate,C7H9NO5,187.15006,-2,m,C00624,acglu,CHEBI:12575,acglu,"MAR08416, MAR11360"
4327,MAM02537m,N-acetyl-L-glutamate-5-phosphate,C7H9NO8P,266.122021,-3,m,C04133,acg5p,CHEBI:16878,acg5p,MAR09557
4328,MAM02538c,N-acetyl-LTE4,C25H37NO6S,479.62937999999997,-2,c,,,,CE4936,"MAR01088, MAR00036"
4329,MAM02538n,N-acetyl-LTE4,C25H37NO6S,479.62937999999997,-2,n,,,,CE4936,"MAR00036, MAR01091"
4330,MAM02539c,N-acetylmannosamine-6-phosphate,C8H14NO9P,299.17182099999997,-2,c,C04257,acmanap,CHEBI:28273,acmanap,"MAR04529, MAR04528"
4331,MAM02540c,N-acetylmethionine,C7H12NO3S,190.24008,-1,c,C02712,,CHEBI:165927,C02712,"MAR10008, MAR10009, MAR03919"
4332,MAM02540m,N-acetylmethionine,C7H12NO3S,190.24008,-1,m,C02712,,CHEBI:165927,C02712,"MAR05418, MAR10009"
4333,MAM02541c,N-acetylmuramate,C11H18NO8,292.26252,-1,c,C02713,,CHEBI:21615,M02541,MAR09529
4334,MAM02542c,N-acetylmuramoyl-ala,C14H23N2O9,363.34042,-1,c,C02999,,CHEBI:28920,M02542,MAR09529
4335,MAM02543c,N-acetylneuraminate,C11H18NO9,308.26192000000003,-1,c,C19910,acnam,CHEBI:45744,acnam,"MAR08377, MAR12067, MAR07196, MAR00825, MAR00838, MAR05424, MAR00850, MAR12068, MAR11308, MAR00845, MAR09515, MAR08373, MAR04530, MAR01713, MAR00847, MAR11323, MAR04531, MAR12066"
4336,MAM02543l,N-acetylneuraminate,C11H18NO9,308.26192000000003,-1,l,C19910,acnam,CHEBI:45744,acnam,"MAR07484, MAR07196, MAR00826, MAR07576, MAR12065, MAR07378, MAR00834, MAR07455"
4337,MAM02543n,N-acetylneuraminate,C11H18NO9,308.26192000000003,-1,n,C19910,acnam,CHEBI:45744,acnam,"MAR05424, MAR12077, MAR04536"
4338,MAM02544c,N-acetylneuraminate-9-phosphate,C11H17NO12P,386.225941,-3,c,C06241,acnamp,CHEBI:27438,acnamp,"MAR04529, MAR04530"
4339,MAM02545c,N-acetyl-O-acetylneuraminate,C13H19NO10,349.29066,-2,c,C03708,,,M02545,MAR09515
4340,MAM02546c,N-acetylornithine,C7H14N2O3,174.19765999999998,0,c,C00437,acorn,CHEBI:16543,acorn,"MAR09998, MAR08425"
4341,MAM02547c,N-acetylputrescine,C6H15N2O,131.1961,1,c,C02714,aprut,CHEBI:17768,aprut,"MAR08604, MAR08603"
4342,MAM02548c,N-acetyl-S-[2-carboxy-1-(1H-imidazol-4-yl)ethyl]-L-cysteine,C11H13N3O5S,299.30302,-2,c,,,,CE2088,"MAR05338, MAR05339"
4343,MAM02549c,N-acetyl-serotonin,C12H14N2O2,218.25176,0,c,C00978,Nacsertn,CHEBI:17697,Nacsertn,"MAR04547, MAR04546"
4344,MAM02550c,N-acetyl-seryl-aspartate,C9H12N2O7,260.20078,-2,c,,,,CE5868,MAR09477
4345,MAM02551c,N-acetyl-seryl-aspartyl-lysyl-proline,C20H32N5O9,486.49618,-1,c,,,,CE5867,MAR09477
4346,MAM02552c,NAD+,C21H26N7O14P2,662.417162,-1,c,C00003,nad,CHEBI:15846,nad,"MAR04470, MAR06519, MAR04533, MAR01067, MAR01317, MAR03911, MAR09538, MAR01068, MAR06644, MAR09992, MAR04373, MAR08342, MAR01069, MAR04696, MAR01453, MAR01070, MAR08352, MAR06349, MAR04519, MAR03758, MAR04697, MAR07930, MAR06350, MAR20039, MAR01074, MAR01967, MAR04269, MAR04559, MAR01129, MAR06376, MAR08068, MAR04270, MAR06646, MAR01542, MAR02492, MAR04344, MAR06748, MAR02505, MAR04448, MAR08349, MAR04139, MAR08982, MAR04737, MAR01970, MAR08530, MAR01557, MAR20043, MAR08144, MAR20129, MAR01132, MAR04654, MAR08605, MAR07143, MAR08758, MAR03854, MAR02779, MAR11462, MAR04233, MAR09722, MAR03036, MAR01568, MAR06753, MAR00456, MAR01738, MAR07773, MAR03238, MAR08685, MAR07623, MAR01808, MAR13003, MAR06756, MAR03868, MAR01319, MAR07625, MAR03039, MAR07035, MAR04202, MAR01320, MAR04040, MAR20050, MAR01982, MAR13083, MAR11463, MAR00719, MAR01803, MAR04122, MAR07038, MAR04388, MAR03933, MAR08613, MAR20054, MAR06981, MAR02016, MAR01325, MAR03808, MAR06760, MAR07774, MAR11468, MAR20056, MAR04646, MAR02820, MAR01328, MAR01678, MAR03812, MAR02826, MAR03599, MAR20058, MAR06714, MAR00044, MAR20006, MAR02828, MAR03266, MAR04315, MAR05351, MAR03835, MAR01097, MAR01228, MAR03267, MAR03815, MAR20060, MAR01100, MAR01941, MAR02022, MAR20008, MAR08710, MAR02860, MAR03268, MAR01684, MAR08442, MAR06766, MAR04764, MAR09563, MAR20010, MAR02883, MAR20063, MAR02139, MAR00144, MAR09470, MAR11476, MAR01949, MAR00146, MAR03996, MAR08775, MAR20065, MAR03839, MAR00145, MAR20016, MAR06953, MAR20067, MAR06721, MAR01951, MAR01692, MAR00150, MAR20017, MAR08502, MAR03905, MAR06954, MAR04797, MAR11479, MAR20068, MAR00147, MAR08503, MAR03983, MAR20047, MAR00148, MAR08504, MAR04431, MAR08780, MAR01598, MAR00990, MAR00149, MAR07973, MAR01531, MAR03992, MAR06397, MAR07772, MAR00151, MAR08507, MAR06782, MAR08782, MAR06510, MAR04400, MAR03856, MAR00152, MAR08508, MAR06404, MAR06675, MAR00181, MAR10064, MAR06785, MAR01608, MAR01766, MAR06631, MAR00186, MAR09934, MAR20120, MAR02004, MAR02131, MAR03876, MAR09935, MAR08512, MAR01979, MAR03925, MAR09936, MAR10066, MAR08784, MAR06925, MAR01611, MAR04689, MAR02005, MAR04332, MAR06790, MAR11489, MAR09938, MAR20124, MAR06965, MAR04593, MAR04683, MAR12021, MAR04260, MAR09487, MAR04591, MAR04778, MAR04703, MAR01496, MAR01065, MAR04261, MAR06638, MAR07993, MAR00479, MAR00067, MAR20127, MAR06973, MAR04531, MAR01066, MAR04263, MAR20128, MAR04841"
